ingredient_id,original_text,name,norm_name,name_confidence,amount,unit,amount_confidence,preparation,preparation_confidence,recipe_title,recipe_category,likely_sub_category_1,likely_sub_category_1_score,main_category_1,likely_sub_category_2,likely_sub_category_2_score,main_category_2,likely_sub_category_3,likely_sub_category_3_score,main_category_3
3401,"12 TJ's Marshmallows, cut in half",Marshmallows,marshmallows,0.991789,,,,cut in half,0.996668,Kick S'moreover Dip,Desserts,,,,,,,,,
3402,"Your favorite TJ's cookies, for dipping",Your favorite cookies,cookies,0.970146,,,,,,Kick S'moreover Dip,Desserts,,,,,,,,,
3403,1 bag TJ's Quick Cook Farro,Quick Cook Farro,quick cook farro,0.999187,,,,,,Antipasti Bowl,Lunch,,,,,,,,,
3404,1 bag TJ's Butter Lettuce,Butter Lettuce,butter lettuce,0.998742,,,,,,Antipasti Bowl,Lunch,,,,,,,,,
3405,"1/3 cup TJ's Balsamic Vinaigrette, plus more for serving",Balsamic Vinaigrette,balsamic vinaigrette,0.998738,,,,,,Antipasti Bowl,Lunch,,,,,,,,,
3406,"1 jar TJ's Fire Roasted Red Peppers, sliced",Fire Roasted Red Peppers,fire roasted red peppers,0.998673,,,,sliced,0.998615,Antipasti Bowl,Lunch,,,,,,,,,
3407,1 jar TJ's Grilled Artichoke Halves,Grilled Artichoke Halves,artichoke halves,0.999388,,,,,,Antipasti Bowl,Lunch,,,,,,,,,
3408,1/2 jar TJ's Pitted Greek Kalamata Olives,Pitted Greek Kalamata Olives,greek kalamata olives,0.998882,,,,,,Antipasti Bowl,Lunch,,,,,,,,,
3409,1/2 can TJ's Pitted Green Olives,Pitted Green Olives,green olives,0.999694,,,,,,Antipasti Bowl,Lunch,,,,,,,,,
3410,1 container TJ's Ciliegene Whole Milk Fresh Mozzarella,Ciliegene Whole Milk Fresh Mozzarella,ciliegene whole milk mozzarella,0.99393,,,,,,Antipasti Bowl,Lunch,,,,,,,,,
3411,1 package of your favorite TJ's Salame,your favorite Salame,salame,0.937701,,,,,,Antipasti Bowl,Lunch,,,,,,,,,
3412,1 16 oz. package your favorite TJ's Tofu,your favorite Tofu,tofu,0.996109,,,,,,What to do? Tofu!,Dinner & Lunch,,,,,,,,,
3413,1/3 cup TJ's Coconut Aminos or Soy Sauce,Coconut Aminos Soy Sauce,coconut aminos soy sauce,0.9445445,,,,,,What to do? Tofu!,Dinner & Lunch,,,,,,,,,
3414,1 package TJ's Chicken Tikka Masala OR Vegan Tikka Masala,Chicken Tikka Masala Vegan Tikka Masala,chicken tikka masala vegan tikka masala,0.539912,,,,,,Tikka Masala Burritos,Dinner & Lunch,,,,,,,,,
3415,2 TJ's Flour Tortillas,Flour Tortillas,tortillas,0.997402,,,,,,Tikka Masala Burritos,Dinner & Lunch,,,,,,,,,
3416,"1/2 cup TJ's Organic Peas, heated according to package directions and drained",Organic Peas,peas,0.997768,,,,heated according to package directions and drained,0.999912,Tikka Masala Burritos,Dinner & Lunch,,,,,,,,,
3417,TJ’s Organic Mango Chutney,Organic Mango Chutney,mango chutney,0.994476,,,,,,Tikka Masala Burritos,Dinner & Lunch,,,,,,,,,
3418,TJ's Plain Yogurt,Plain Yogurt,plain yogurt,0.998654,,,,,,Tikka Masala Burritos,Dinner & Lunch,,,,,,,,,
3419,"Fresh Cilantro, chopped",Fresh Cilantro,cilantro,0.988964,,,,chopped,0.999134,Tikka Masala Burritos,Dinner & Lunch,,,,,,,,,
3420,1 package TJ's Turkey Burgers,Turkey Burgers,turkey burgers,0.999561,,,,,,Sweet Kale Slaw Turkey Burger,Dinner & Lunch,,,,,,,,,
3421,1 tablespoon TJ's Olive Oil,Olive Oil,extra virgin olive oil,0.99969,,,,,,Sweet Kale Slaw Turkey Burger,Dinner & Lunch,,,,,,,,,
3422,1 package TJ's Broccoli Kale Slaw Complete Salad Kit,Broccoli Kale Slaw Complete Salad Kit,broccoli kale slaw complete salad kit,0.999473,,,,,,Sweet Kale Slaw Turkey Burger,Dinner & Lunch,,,,,,,,,
3423,TJ's Gourmet White Hamburger Buns or TJ's Gluten Free Hamburger Buns,Gourmet White Hamburger Buns Gluten Free Hamburger Buns,gourmet white hamburger buns gluten free hamburger buns,0.7942940000000001,,,,,,Sweet Kale Slaw Turkey Burger,Dinner & Lunch,,,,,,,,,
3424,TJ's Ridge Cut Potato Chips (optional),Ridge Cut Potato Chips,ridge cut potato chips,0.995164,,,,,,Sweet Kale Slaw Turkey Burger,Dinner & Lunch,,,,,,,,,
3425,1 cup plus 1/4 cup TJ's Organic Sriracha & Roasted Garlic BBQ Sauce,Organic Sriracha & Roasted Garlic BBQ Sauce,sriracha & roasted garlic bbq sauce,0.994511,,,,,,Spicy Shrimp Slaw,Dinner & Lunch,,,,,,,,,
3426,1/4 cup TJ's Plain Whole Milk Greek Yogurt,Plain Whole Milk Greek Yogurt,plain whole milk greek yogurt,0.999326,,,,,,Spicy Shrimp Slaw,Dinner & Lunch,,,,,,,,,
3427,2 tablespoons TJ's Organic Apple Cider Vinegar,Organic Apple Cider Vinegar,apple cider vinegar,0.997366,,,,,,Spicy Shrimp Slaw,Dinner & Lunch,,,,,,,,,
3428,1 bag TJ's Organic Shredded Green & Red Cabbage with Orange Carrots,Organic Shredded Green & Red Cabbage with Orange Carrots,shredded green & red cabbage with orange carrots,0.99241,,,,,,Spicy Shrimp Slaw,Dinner & Lunch,,,,,,,,,
3429,"1/2 bunch TJ's Cilantro, chopped",Cilantro,cilantro,0.998304,,,,chopped,0.999124,Spicy Shrimp Slaw,Dinner & Lunch,,,,,,,,,
3430,"2 tablespoons TJ's Coconut Oil, divided",Coconut Oil,coconut oil,0.999602,,,,divided,0.999664,Spicy Shrimp Slaw,Dinner & Lunch,,,,,,,,,
3431,"1/2 bag TJ's Mango Chunks, thawed",Mango Chunks,mango chunks,0.997737,,,,thawed,0.993517,Spicy Shrimp Slaw,Dinner & Lunch,,,,,,,,,
3432,"1 bag TJ's Uncooked Wild Argentinian Red Shrimp, thawed",Uncooked Wild Argentinian Red Shrimp,argentinian red shrimp,0.998296,,,,thawed,0.986796,Spicy Shrimp Slaw,Dinner & Lunch,,,,,,,,,
3433,"TJ's Pepitas or Sunflower Seeds, for garnish",Pepitas Sunflower Seeds,pepitas sunflower seeds,0.621743,,,,,,Spicy Shrimp Slaw,Dinner & Lunch,,,,,,,,,
3434,1 bag TJ's Korean Inspired Bulgogi Beef Fried Rice with Kimchi,Korean Inspired Bulgogi Beef Fried Rice with Kimchi,korean inspired bulgogi beef fried rice with kimchi,0.999002,,,,,,Bulgogi Beef Fried Rice,Dinner & Lunch,,,,,,,,,
3435,"2 TJ's Large Eggs, beaten",Large Eggs,eggs,0.950699,,,,beaten,0.999696,Bulgogi Beef Fried Rice,Dinner & Lunch,,,,,,,,,
3436,TJ's Green Onions (green parts only) thinly sliced,Green Onions,green onions,0.98657,,,,thinly sliced,0.999523,Bulgogi Beef Fried Rice,Dinner & Lunch,,,,,,,,,
3437,TJ's Crunchy Chili Onion,Crunchy Chili Onion,crunchy chili onion,0.998358,,,,,,Bulgogi Beef Fried Rice,Dinner & Lunch,,,,,,,,,
3438,"2 packages TJ's Portabella Mushrooms, wiped with a damp cloth, stems removed",Portabella Mushrooms,portabella mushrooms,0.998584,,,,"wiped with a damp cloth, stems removed",0.993672,Pesto Portabella Burger,Dinner & Lunch,,,,,,,,,
3439,TJ's Olive Oil,Olive Oil,extra virgin olive oil,0.99826,,,,,,Pesto Portabella Burger,Dinner & Lunch,,,,,,,,,
3440,TJ's Salt & Pepper,Salt & Pepper,salt & pepper,0.974239,,,,,,Pesto Portabella Burger,Dinner & Lunch,,,,,,,,,
3441,4 slices TJ's Provolone Cheese,Provolone Cheese,provolone cheese,0.998442,,,,,,Pesto Portabella Burger,Dinner & Lunch,,,,,,,,,
3442,"2 TJ's Roasted Red Bell Peppers, thinly sliced",Roasted Red Bell Peppers,red bell peppers,0.993781,,,,thinly sliced,0.998886,Pesto Portabella Burger,Dinner & Lunch,,,,,,,,,
3443,"4 of your favorite TJ's Artisan Rolls, baked according to package directions",your favorite Artisan Rolls,artisan rolls,0.958898,,,,baked according to package directions,0.998943,Pesto Portabella Burger,Dinner & Lunch,,,,,,,,,
3444,TJ's Organic Baby Lettuce Mix,Organic Baby Lettuce Mix,baby lettuce mix,0.990619,,,,,,Pesto Portabella Burger,Dinner & Lunch,,,,,,,,,
3445,"TJ's Vegan Kale, Cashew & Basil Pesto",Vegan Kale Basil Pesto,vegan kale basil pesto,0.961579,,,,Cashew,0.353192,Pesto Portabella Burger,Dinner & Lunch,,,,,,,,,
3446,TJ's Canola Oil Spray,Canola Oil Spray,canola oil spray,0.99597,,,,,,Frank's Blueberry Muffins,Desserts,,,,,,,,,
3447,4 cups TJ's All-Purpose Flour,All-Purpose Flour,all-purpose flour,0.999495,,,,,,Frank's Blueberry Muffins,Desserts,,,,,,,,,
3448,6 teaspoons TJ's Baking Powder,Baking Powder,powder,0.999314,,,,,,Frank's Blueberry Muffins,Desserts,,,,,,,,,
3449,1 teaspoon TJ's Sea Salt,Sea Salt,sea salt,0.998479,,,,,,Frank's Blueberry Muffins,Desserts,,,,,,,,,
3450,"1 cup TJ's Organic Sugar, plus more for sprinkling",Organic Sugar,sugar,0.997783,,,,,,Frank's Blueberry Muffins,Desserts,,,,,,,,,
3451,"3 TJ's Large Eggs, beaten",Large Eggs,eggs,0.950699,,,,beaten,0.999696,Frank's Blueberry Muffins,Desserts,,,,,,,,,
3452,2 cups TJ's Whole Milk,Whole Milk,whole milk,0.995752,,,,,,Frank's Blueberry Muffins,Desserts,,,,,,,,,
3453,"2 sticks TJ's Unsalted Butter, melted",Unsalted Butter,butter,0.99635,,,,melted,0.999267,Frank's Blueberry Muffins,Desserts,,,,,,,,,
3454,1 teaspoon TJ's Organic Pure Bourbon Vanilla Extract,Organic Pure Bourbon Vanilla Extract,pure bourbon vanilla extract,0.998518,,,,,,Frank's Blueberry Muffins,Desserts,,,,,,,,,
3455,2 cups TJ's Frozen Blueberries (do not thaw),Frozen Blueberries,frozen blueberries,0.997933,,,,,,Frank's Blueberry Muffins,Desserts,,,,,,,,,
3456,"TJ's Cultured Butter, for serving (optional, but encouraged)",Cultured Butter,cultured butter,0.98893,,,,,,Frank's Blueberry Muffins,Desserts,,,,,,,,,
3457,"1 large TJ's Butternut Squash (seasonally available), peeled, sliced lengthwise and cleaned of seeds and string",Butternut Squash,butternut squash,0.990393,,,,"peeled, sliced lengthwise and cleaned of seeds and string",0.992976,Mezza Luna Lasagna,Dinner,,,,,,,,,
3458,TJ's Olive Oil Cooking Spray,Olive Oil Cooking Spray,extra virgin olive oil spray,0.993919,,,,,,Mezza Luna Lasagna,Dinner,,,,,,,,,
3459,TJ's Sea Salt & Pepper,Sea Salt & Pepper,sea salt & pepper,0.964044,,,,,,Mezza Luna Lasagna,Dinner,,,,,,,,,
3460,2 jars TJ's Alfredo Sauce,Alfredo Sauce,alfredo sauce,0.998942,,,,,,Mezza Luna Lasagna,Dinner,,,,,,,,,
3461,"2 cups TJ's Chopped Frozen Spinach, defrosted and squeezed of some water",Chopped Frozen Spinach,frozen spinach,0.981524,,,,defrosted and squeezed of some water,0.998323,Mezza Luna Lasagna,Dinner,,,,,,,,,
3462,15 ounces TJ's Traditional Ricotta Cheese,Traditional Ricotta Cheese,traditional ricotta cheese,0.999242,,,,,,Mezza Luna Lasagna,Dinner,,,,,,,,,
3463,1/4 teaspoon TJ's Nutmeg (seasonally available),Nutmeg,nutmeg,0.998382,,,,,,Mezza Luna Lasagna,Dinner,,,,,,,,,
3464,12 sheets TJ's No Boil Lasagna Noodles,No Boil Lasagna Noodles,boil lasagna noodles,0.998703,,,,,,Mezza Luna Lasagna,Dinner,,,,,,,,,
3465,1 cup TJ's Shredded Mozzarella Cheese,Shredded Mozzarella Cheese,shredded mozzarella cheese,0.999196,,,,,,Mezza Luna Lasagna,Dinner,,,,,,,,,
3466,1/2 cup TJ's Grated Parmigiano Reggiano Cheese,Grated Parmigiano Reggiano Cheese,parmigiano reggiano cheese,0.986011,,,,,,Mezza Luna Lasagna,Dinner,,,,,,,,,
3467,1 package TJ's Ricotta & Lemon Zest Ravioli (limited),Ricotta & Lemon Zest Ravioli,ricotta & lemon zest ravioli,0.983205,,,,,,Lemon Ricotta Ravioli Salad,Dinner,,,,,,,,,
3468,1 bag TJ's Organic Arugula,Organic Arugula,arugula,0.998508,,,,,,Lemon Ricotta Ravioli Salad,Dinner,,,,,,,,,
3469,TJ's Organic Italian Dressing,Organic Italian Dressing,italian dressing,0.99462,,,,,,Lemon Ricotta Ravioli Salad,Dinner,,,,,,,,,
3470,"TJ's Shaved Parmesan, Romano & Asiago Cheese","Shaved Parmesan, Romano & Asiago Cheese",parmesan romano & asiago cheese,0.94367,,,,,,Lemon Ricotta Ravioli Salad,Dinner,,,,,,,,,
3471,TJ's Lemon Pepper,Lemon Pepper,lemon pepper,0.996943,,,,,,Lemon Ricotta Ravioli Salad,Dinner,,,,,,,,,
3472,TJ's Dry Toasted Pine Nuts OR TJ's Roasted Not So Salty Cashew Pieces,Dry Toasted Pine Nuts Roasted Not So Salty Cashew Pieces,dry toasted pine nuts roasted salty cashew pieces,0.9054295,,,,,,Lemon Ricotta Ravioli Salad,Dinner,,,,,,,,,
3473,"1 package Uncured Apple Smoked Bacon, cooked crispy, drained and chopped into small pieces",Uncured Apple Smoked Bacon,apple smoked bacon,0.992511,,,,"cooked crispy, drained and chopped into small pieces",0.993746,Lasagna Carbonara,Dinner,,,,,,,,,
3474,"2 cups TJ's Shredded Mozzarella Cheese, divided",Shredded Mozzarella Cheese,shredded mozzarella cheese,0.998896,,,,divided,0.999634,Lasagna Carbonara,Dinner,,,,,,,,,
3475,"1/2 can TJ's Cannellini White Kidney Beans, rinsed, drained and pureed until smooth",Cannellini White Kidney Beans,cannellini white kidney beans,0.998567,,,,"rinsed, drained and pureed until smooth",0.998559,Lasagna Carbonara,Dinner,,,,,,,,,
3476,1/2 tub (1 cup) TJ's Whole Milk Ricotta,Whole Milk Ricotta,whole milk ricotta,0.996382,,,,,,Lasagna Carbonara,Dinner,,,,,,,,,
3477,"1 cup TJ's Grated Parmesan, divided",Grated Parmesan,parmesan,0.95274,,,,divided,0.999578,Lasagna Carbonara,Dinner,,,,,,,,,
3478,"4 medium cloves TJ's Premium Peeled Garlic, minced",Premium Peeled Garlic,premium garlic,0.888902,,,,minced,0.999419,Lasagna Carbonara,Dinner,,,,,,,,,
3479,1/2 teaspoon dried TJ's Basil,dried Basil,basil,0.989349,,,,,,Lasagna Carbonara,Dinner,,,,,,,,,
3480,"1/4 teaspoon TJ's Red Chili Pepper Flakes, or more to taste",Red Chili Pepper Flakes,red chili pepper flakes,0.999466,,,,,,Lasagna Carbonara,Dinner,,,,,,,,,
3481,"TJ's Sea Salt & Ground Black Pepper, to taste",Sea Salt & Ground Black Pepper,sea salt & ground black pepper,0.950767,,,,,,Lasagna Carbonara,Dinner,,,,,,,,,
3482,"1 cup TJ's Organic Frozen Peas, defrosted and drained",Organic Frozen Peas,frozen peas,0.997386,,,,defrosted and drained,0.999425,Lasagna Carbonara,Dinner,,,,,,,,,
3483,"3/4 cup TJ's Organic Low Sodium Chicken Broth, divided",Organic Low Sodium Chicken Broth,low sodium chicken broth,0.999281,,,,divided,0.999108,Lasagna Carbonara,Dinner,,,,,,,,,
3484,1 box TJ's No Boil Italian Lasagna Noodles,No Boil Italian Lasagna Noodles,boil italian lasagna noodles,0.99873,,,,,,Lasagna Carbonara,Dinner,,,,,,,,,
3485,TJ's Canola Oil Spray,Canola Oil Spray,canola oil spray,0.99597,,,,,,Lasagna Carbonara,Dinner,,,,,,,,,
3486,1 pound TJ's Rigatoni Pasta,Rigatoni Pasta,rigatoni pasta,0.999093,,,,,,Hot & Smoky Rigatoni Bake,Dinner,,,,,,,,,
3487,"1 package (about 1 pound) TJ's Sweet OR Hot Italian Sausage, casing removed",Sweet Hot Italian Sausage,sweet hot italian sausage,0.633422,,,,casing removed,0.99893,Hot & Smoky Rigatoni Bake,Dinner,,,,,,,,,
3488,2 teaspoons TJ's Extra Virgin Olive Oil,Extra Virgin Olive Oil,extra virgin olive oil,0.999631,,,,,,Hot & Smoky Rigatoni Bake,Dinner,,,,,,,,,
3489,2 teaspoons TJ's Smoked Paprika,Smoked Paprika,paprika,0.991228,,,,,,Hot & Smoky Rigatoni Bake,Dinner,,,,,,,,,
3490,1 3/4 jars TJ's Tomato Basil Marinara,Tomato Basil Marinara,tomato basil marinara,0.99588,,,,,,Hot & Smoky Rigatoni Bake,Dinner,,,,,,,,,
3491,1 cup TJ's Whole Milk Ricotta Cheese,Whole Milk Ricotta Cheese,whole milk ricotta cheese,0.997087,,,,,,Hot & Smoky Rigatoni Bake,Dinner,,,,,,,,,
3492,"1/2 cup TJ's Grated Parmesan, divided",Grated Parmesan,parmesan,0.95274,,,,divided,0.999578,Hot & Smoky Rigatoni Bake,Dinner,,,,,,,,,
3493,"2 cups TJ's Shredded Mozzarella Cheese, divided",Shredded Mozzarella Cheese,shredded mozzarella cheese,0.998896,,,,divided,0.999634,Hot & Smoky Rigatoni Bake,Dinner,,,,,,,,,
3494,"Fresh Basil, shredded, for garnish (optional)",Fresh Basil,basil,0.906919,,,,shredded,0.992423,Hot & Smoky Rigatoni Bake,Dinner,,,,,,,,,
3495,"1/2 TJ's Organic Yellow Onion, diced",Organic Yellow Onion,yellow onion,0.995772,,,,diced,0.998229,Harvest Pasta Sauce,Dinner,,,,,,,,,
3496,"3 TJ's Organic Carrots, diced",Organic Carrots,carrots,0.991801,,,,diced,0.999752,Harvest Pasta Sauce,Dinner,,,,,,,,,
3497,"2 cloves TJ's Organic Garlic, diced",Organic Garlic,garlic,0.928304,,,,diced,0.999702,Harvest Pasta Sauce,Dinner,,,,,,,,,
3498,2 cans TJ's Organic Diced No Salt Added Tomatoes,Organic Diced No Salt Added Tomatoes,diced no salt tomatoes,0.997866,,,,,,Harvest Pasta Sauce,Dinner,,,,,,,,,
3499,2 cans TJ's Organic Pumpkin (seasonal),Organic Pumpkin,pumpkin,0.999265,,,,,,Harvest Pasta Sauce,Dinner,,,,,,,,,
3500,1/2 cup water,water,water,0.999114,,,,,,Harvest Pasta Sauce,Dinner,,,,,,,,,
3501,1 teaspoon TJ's Sea Salt,Sea Salt,sea salt,0.998479,,,,,,Harvest Pasta Sauce,Dinner,,,,,,,,,
3502,"2 sprigs Rosemary, de-stemmed and chopped",Rosemary,rosemary,0.978846,,,,de-stemmed and chopped,0.993151,Harvest Pasta Sauce,Dinner,,,,,,,,,
3503,"2-3 Sage leaves, finely chopped",Sage leaves,sage leaves,0.986198,,,,finely chopped,0.999408,Harvest Pasta Sauce,Dinner,,,,,,,,,
3504,1/2 cup TJ's Heavy Cream,Heavy Cream,heavy cream,0.999046,,,,,,Harvest Pasta Sauce,Dinner,,,,,,,,,
3505,3 teaspoons TJ's Maple Syrup,Maple Syrup,maple syrup,0.999496,,,,,,Harvest Pasta Sauce,Dinner,,,,,,,,,
3506,"1 pound of your favorite TJ's Pasta, cooked",your favorite Pasta,pasta,0.938112,,,,cooked,0.99735,Harvest Pasta Sauce,Dinner,,,,,,,,,
3507,TJ's Battered Fish Nuggets,Battered Fish Nuggets,battered fish nuggets,0.997887,,,,,,Green Dragon Fish Tacos,Dinner,,,,,,,,,
3508,2-3 TJ's Organic Tomatoes on the Vine,Organic Tomatoes on the Vine,tomatoes vine,0.994552,,,,,,Green Dragon Fish Tacos,Dinner,,,,,,,,,
3509,TJ's Corn Tortillas,Corn Tortillas,corn tortillas,0.996462,,,,,,Green Dragon Fish Tacos,Dinner,,,,,,,,,
3510,TJ's Organic Shredded Green & Red Cabbage with Orange Carrots,Organic Shredded Green & Red Cabbage with Orange Carrots,shredded green & red cabbage with orange carrots,0.990758,,,,,,Green Dragon Fish Tacos,Dinner,,,,,,,,,
3511,TJ's Green Dragon Hot Sauce,Green Dragon Hot Sauce,green dragon hot sauce,0.998591,,,,,,Green Dragon Fish Tacos,Dinner,,,,,,,,,
3512,1 package TJ's Garlic & Herb Pizza Dough,Garlic & Herb Pizza Dough,garlic & herb pizza dough,0.997123,,,,,,Garlic Potato Pizza,Dinner,,,,,,,,,
3513,2 heads TJ's Fresh Garlic,Fresh Garlic,garlic,0.993923,,,,,,Garlic Potato Pizza,Dinner,,,,,,,,,
3514,TJ's Spanish Extra Virgin Olive Oil,Spanish Extra Virgin Olive Oil,extra virgin olive oil,0.998529,,,,,,Garlic Potato Pizza,Dinner,,,,,,,,,
3515,"1/2 TJ's Yellow Onion, thinly sliced",Yellow Onion,yellow onion,0.995382,,,,thinly sliced,0.998155,Garlic Potato Pizza,Dinner,,,,,,,,,
3516,4 TJ's Dutch Yellow Potatoes,Dutch Yellow Potatoes,dutch yellow potatoes,0.993557,,,,,,Garlic Potato Pizza,Dinner,,,,,,,,,
3517,4 stems TJ's Fresh Rosemary,Fresh Rosemary,rosemary,0.997623,,,,,,Garlic Potato Pizza,Dinner,,,,,,,,,
3518,"1 bar TJ's Pound Plus Milk Chocolate, broken into chunks",Pound Plus Milk Chocolate,milk chocolate,0.994595,,,,broken into chunks,0.998357,Butter Toffee Pretzel Bark,Desserts,,,,,,,,,
3519,"1 1/2 cups TJ's Butter Toffee Pretzels (seasonal), divided",Butter Toffee Pretzels,butter toffee pretzels,0.997615,,,,divided,0.999744,Butter Toffee Pretzel Bark,Desserts,,,,,,,,,
3520,"1 1/2 cups TJ's Mini Marshmallows, divided",Mini Marshmallows,mini marshmallows,0.998518,,,,divided,0.999635,Butter Toffee Pretzel Bark,Desserts,,,,,,,,,
3521,"4 tablespoons TJ's Extra Virgin Olive Oil, divided",Extra Virgin Olive Oil,extra virgin olive oil,0.999732,,,,divided,0.999506,Fancy Lemon Farfalle,Dinner,,,,,,,,,
3522,1/2 cup TJ's Japanese Style Panko Breadcrumbs,Japanese Style Panko Breadcrumbs,japanese style panko breadcrumbs,0.999609,,,,,,Fancy Lemon Farfalle,Dinner,,,,,,,,,
3523,1/2 package TJ's Diced Onions,Diced Onions,diced onions,0.998847,,,,,,Fancy Lemon Farfalle,Dinner,,,,,,,,,
3524,1 container Crème Fraîche,Crème Fraîche,crème fraîche,0.994256,,,,,,Fancy Lemon Farfalle,Dinner,,,,,,,,,
3525,Zest and juice of 1 TJ's Lemon,Lemon,lemon,0.93656,,,,Zest and juice of,0.991367,Fancy Lemon Farfalle,Dinner,,,,,,,,,
3526,1 package (1 pound) TJ's Farfalle Pasta,Farfalle Pasta,farfalle pasta,0.998027,,,,,,Fancy Lemon Farfalle,Dinner,,,,,,,,,
3527,1/2 package TJ's Frozen Peas,Frozen Peas,frozen peas,0.999239,,,,,,Fancy Lemon Farfalle,Dinner,,,,,,,,,
3528,1/2 cup TJ's Grated Parmesan Cheese,Grated Parmesan Cheese,parmesan cheese,0.975072,,,,,,Fancy Lemon Farfalle,Dinner,,,,,,,,,
3529,"TJ's Salt & Pepper, to taste",Salt & Pepper,salt & pepper,0.961253,,,,,,Fancy Lemon Farfalle,Dinner,,,,,,,,,
3530,"2 rolls (1 box) TJ's Pie Crust, defrosted in fridge overnight",rolls Pie Crust,rolls pie crust,0.9713615,,,,defrosted in fridge overnight,0.998257,Blueberry-Lemon Hand Pies,Desserts,,,,,,,,,
3531,1 bag (1 1/2 cups) TJ's Frozen Wild Boreal Blueberries,Frozen Wild Boreal Blueberries,frozen wild boreal blueberries,0.997731,,,,,,Blueberry-Lemon Hand Pies,Desserts,,,,,,,,,
3532,"2 TJ's Lemons, zested",Lemons,lemons,0.99484,,,,zested,0.999142,Blueberry-Lemon Hand Pies,Desserts,,,,,,,,,
3533,4 Tbsp TJ's Lemon Curd,Lemon Curd,lemon curd,0.99009,,,,,,Blueberry-Lemon Hand Pies,Desserts,,,,,,,,,
3534,"1 tsp TJ's Unbleached All Purpose Flour, plus more for rolling dough",Unbleached All Purpose Flour,all purpose flour,0.996029,,,,,,Blueberry-Lemon Hand Pies,Desserts,,,,,,,,,
3535,"1 large TJ's Egg, beaten with 1 tsp Water",Egg,egg,0.995364,,,,beaten with 1 tsp Water,0.999824,Blueberry-Lemon Hand Pies,Desserts,,,,,,,,,
3536,1/4 cup TJ's Turbinado Sugar (optional for sanding tops),Turbinado Sugar,turbinado sugar,0.998958,,,,,,Blueberry-Lemon Hand Pies,Desserts,,,,,,,,,
3537,*You will also need a wide-mouthed jar or circular cookie cutter (3.5 in diameter = about 7 hand pies),wide-mouthed jar circular cookie cutter,circular cookie cutter,0.513567,,,,,,Blueberry-Lemon Hand Pies,Desserts,,,,,,,,,
3538,1 bag TJ's Organic Corn Chip Dippers,Organic Corn Chip Dippers,corn chip dippers,0.996638,,,,,,Corn Chip Dipper Chili Pie,Dinner & Lunch,,,,,,,,,
3539,"1 can TJ's Organic Vegetarian Chili, heated according to package directions",Organic Vegetarian Chili,vegetarian chili,0.998526,,,,heated according to package directions,0.998791,Corn Chip Dipper Chili Pie,Dinner & Lunch,,,,,,,,,
3540,TJ's Shredded Three Cheese Mexican Blend,Cheese Mexican Blend,cheese mexican blend,0.791556,,,,TJ's Shredded,0.655324,Corn Chip Dipper Chili Pie,Dinner & Lunch,,,,,,,,,
3541,TJ's Hot & Sweet Jalapeños,Hot & Sweet Jalapeños,hot & sweet jalapeños,0.989584,,,,,,Corn Chip Dipper Chili Pie,Dinner & Lunch,,,,,,,,,
3542,TJ’s Canola Oil Spray,Canola Oil Spray,canola oil spray,0.99597,,,,,,Bared Bacon Cheddar Cornbread Cake,Appetizers & Sides,,,,,,,,,
3543,2 large TJ’s Eggs,Eggs,eggs,0.995979,,,,,,Bared Bacon Cheddar Cornbread Cake,Appetizers & Sides,,,,,,,,,
3544,1 cup Sunflower Oil,Sunflower Oil,oil,0.998613,,,,,,Bared Bacon Cheddar Cornbread Cake,Appetizers & Sides,,,,,,,,,
3545,1 1/2 cups TJ’s 2% Milk,2% Milk,milk,0.997882,,,,,,Bared Bacon Cheddar Cornbread Cake,Appetizers & Sides,,,,,,,,,
3546,2 boxes TJ’s Cornbread Mix,Cornbread Mix,cornbread mix,0.996566,,,,,,Bared Bacon Cheddar Cornbread Cake,Appetizers & Sides,,,,,,,,,
3547,"2 cups TJ’s Sharp Cheddar Cheese, shredded",Sharp Cheddar Cheese,sharp cheddar cheese,0.999631,,,,shredded,0.999381,Bared Bacon Cheddar Cornbread Cake,Appetizers & Sides,,,,,,,,,
