category,product_name,price,unit,url,norm_name
Dairy & Eggs,Apricot Mango Greek Whole Milk Yogurt,$0.99,/5.3 Oz,https://www.traderjoes.com/home/products/pdp/apricot-mango-greek-whole-milk-yogurt-077291,apricot mango greek whole milk yogurt
Dairy & Eggs,Guava Passion Fruit Greek Whole Milk Yogurt,$0.99,/5.3 Oz,https://www.traderjoes.com/home/products/pdp/guava-passion-fruit-greek-whole-milk-yogurt-064401,guava passion fruit greek whole milk yogurt
Dairy & Eggs,Icelandic Style Skyr Lowfat Raspberry Yogurt,$1.19,/5.3 Oz,https://www.traderjoes.com/home/products/pdp/icelandic-style-skyr-lowfat-raspberry-yogurt-075086,icelandic style skyr lowfat raspberry yogurt
Dairy & Eggs,Icelandic Style Skyr Lowfat Cherry Yogurt,$1.19,/5.3 Oz,https://www.traderjoes.com/home/products/pdp/icelandic-style-skyr-lowfat-cherry-yogurt-064598,icelandic style skyr lowfat cherry yogurt
Dairy & Eggs,Icelandic Style Skyr Lowfat Vanilla Yogurt,$1.19,/5.3 Oz,https://www.traderjoes.com/home/products/pdp/icelandic-style-skyr-lowfat-vanilla-yogurt-064597,icelandic style skyr lowfat vanilla yogurt
Dairy & Eggs,Non-Dairy Cinnamon Bun Oat Creamer,$1.99,/16 Fl Oz,https://www.traderjoes.com/home/products/pdp/non-dairy-cinnamon-bun-oat-creamer-076954,non-dairy cinnamon bun oat creamer
Dairy & Eggs,Organic Heavy Whipping Cream,$4.99,/16 Fl Oz,https://www.traderjoes.com/home/products/pdp/organic-heavy-whipping-cream-072300,heavy whipping cream
Dairy & Eggs,Sour Cream,$2.79,/16 Oz,https://www.traderjoes.com/home/products/pdp/sour-cream-006223,sour cream
Dairy & Eggs,Greek Nonfat Yogurt Plain,$5.49,/32 Oz,https://www.traderjoes.com/home/products/pdp/greek-nonfat-yogurt-plain-095732,greek nonfat yogurt plain
Dairy & Eggs,Greek Nonfat Yogurt Plain,$2.99,/16 Oz,https://www.traderjoes.com/home/products/pdp/greek-nonfat-yogurt-plain-086450,greek nonfat yogurt plain
Dairy & Eggs,Greek Whole Milk Yogurt Plain,$2.99,/16 Oz,https://www.traderjoes.com/home/products/pdp/greek-whole-milk-yogurt-plain-069707,greek whole milk yogurt plain
Dairy & Eggs,Organic Buttery Plant-Based Spread,$3.99,/13 Oz,https://www.traderjoes.com/home/products/pdp/organic-buttery-plant-based-spread-075762,buttery plant-based spread
Dairy & Eggs,Pasture Raised Large Brown Eggs,$5.99,/1 Doz,https://www.traderjoes.com/home/products/pdp/pasture-raised-large-brown-eggs-062124,pasture brown eggs
Dairy & Eggs,Plain Whole Milk Greek Yogurt,$0.99,/5.3 Oz,https://www.traderjoes.com/home/products/pdp/plain-whole-milk-greek-yogurt-069169,plain whole milk greek yogurt
Dairy & Eggs,Nonfat Plain Greek Yogurt,$0.99,/5.3 Oz,https://www.traderjoes.com/home/products/pdp/nonfat-plain-greek-yogurt-062905,nonfat plain greek yogurt
Dairy & Eggs,Non-Dairy Oat Creamer Brown Sugar Flavor,$1.99,/16 Fl Oz,https://www.traderjoes.com/home/products/pdp/non-dairy-oat-creamer-brown-sugar-flavor-073798,non-dairy oat creamer brown sugar flavor
Dairy & Eggs,"Peaches & Cream, Mango & Cream Yogurt Cups",$3.99,/24 Oz,https://www.traderjoes.com/home/products/pdp/peaches-cream-mango-cream-yogurt-cups-096890,peaches & cream
Dairy & Eggs,"Strawberries & Cream, Bananas & Cream Yogurt Cups",$3.99,/24 Oz,https://www.traderjoes.com/home/products/pdp/strawberries-cream-bananas-cream-yogurt-cups-081459,strawberries & cream
Dairy & Eggs,Greek Yogurt with Honey,$5.49,/32 Oz,https://www.traderjoes.com/home/products/pdp/greek-yogurt-with-honey-097926,greek yogurt with honey
Dairy & Eggs,Small Curd Cottage Cheese,$2.99,/16 Oz,https://www.traderjoes.com/home/products/pdp/small-curd-cottage-cheese-006219,small curd cottage cheese
Dairy & Eggs,"Organic Creamy Cashew Cultured Yogurt Alternative, Plain Unsweetened",$4.99,/24 Oz,https://www.traderjoes.com/home/products/pdp/organic-creamy-cashew-cultured-yogurt-alternative-plain-unsweetened-072392,creamy cashew cultured yogurt alternative
Dairy & Eggs,"Butter Quarters, Unsalted",$3.99,/16 Oz,https://www.traderjoes.com/home/products/pdp/butter-quarters-unsalted-006253,butter quarters
Dairy & Eggs,"Butter Quarters, Salted",$3.99,/16 Oz,https://www.traderjoes.com/home/products/pdp/butter-quarters-salted-006252,butter quarters
Dairy & Eggs,Cultured Salted Butter,$4.99,/8.8 Oz,https://www.traderjoes.com/home/products/pdp/cultured-salted-butter-053720,cultured salted butter
Dairy & Eggs,Chocolate Milk made with Fair Trade Cocoa,$4.49,/64 Fl Oz,https://www.traderjoes.com/home/products/pdp/chocolate-milk-made-with-fair-trade-cocoa-061673,chocolate milk with fair trade cocoa
"Dips, Sauces & Dressings",Chunky Blue Cheese Dressing & Dip,$4.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/chunky-blue-cheese-dressing-dip-082005,chunky blue cheese dressing & dip
"Dips, Sauces & Dressings",Spicy & Sweet Creamy Pepper Dip,$3.99,/9.5 Oz,https://www.traderjoes.com/home/products/pdp/spicy-sweet-creamy-pepper-dip-081751,spicy & sweet creamy pepper dip
"Dips, Sauces & Dressings",Crunchy Sesame Sunflower Seeds Pepitas Salsa Macha,$4.49,/6 Oz,https://www.traderjoes.com/home/products/pdp/crunchy-sesame-sunflower-seeds-pepitas-salsa-macha-080795,crunchy sesame sunflower seeds pepitas salsa macha
"Dips, Sauces & Dressings",Organic Ranch Dressing,$2.99,/16 Fl Oz,https://www.traderjoes.com/home/products/pdp/organic-ranch-dressing-056051,ranch
"Dips, Sauces & Dressings",Mango Pineapple Pico de Gallo Salsa,$3.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/mango-pineapple-pico-de-gallo-salsa-082077,mango pineapple pico gallo salsa
"Dips, Sauces & Dressings",Ranch Cottage Cheese Dip,$3.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/ranch-cottage-cheese-dip-081310,ranch cottage cheese dip
"Dips, Sauces & Dressings",Spicy Dynamite Sauce,$2.99,/9.88 Oz,https://www.traderjoes.com/home/products/pdp/spicy-dynamite-sauce-078428,spicy dynamite sauce
"Dips, Sauces & Dressings",Cilantro Salad Dressing,$3.99,/12 Fl Oz,https://www.traderjoes.com/home/products/pdp/cilantro-salad-dressing-036420,cilantro salad dressing
"Dips, Sauces & Dressings",Spicy Mango Habanero Guacamole,$3.49,/10 Oz,https://www.traderjoes.com/home/products/pdp/spicy-mango-habanero-guacamole-081067,spicy mango habanero guacamole
"Dips, Sauces & Dressings",Roasted Tomato Labneh Dip,$3.49,/8.5 Oz,https://www.traderjoes.com/home/products/pdp/roasted-tomato-labneh-dip-081050,tomato labneh dip
"Dips, Sauces & Dressings",Balsamic Vinaigrette,$2.99,/12 Fl Oz,https://www.traderjoes.com/home/products/pdp/balsamic-vinaigrette-072499,balsamic vinaigrette
"Dips, Sauces & Dressings",Caro Sugo Italian Tomato Basil Pasta Sauce,$4.99,/24.3 Oz,https://www.traderjoes.com/home/products/pdp/caro-sugo-italian-tomato-basil-pasta-sauce-079753,caro sugo italian tomato basil pasta sauce
"Dips, Sauces & Dressings",Avocado Mash,$3.49,/8 Oz,https://www.traderjoes.com/home/products/pdp/avocado-mash-074214,avocado mash
"Dips, Sauces & Dressings",Yangnyeom Sauce,$3.99,/15.5 Oz,https://www.traderjoes.com/home/products/pdp/yangnyeom-sauce-079548,yangnyeom sauce
"Dips, Sauces & Dressings",Hot Honey Mustard Dressing,$3.99,/12 Fl Oz,https://www.traderjoes.com/home/products/pdp/hot-honey-mustard-dressing-080152,hot honey mustard dressing
"Dips, Sauces & Dressings",Creamy Dreamy Hummus,$2.49,/8 Oz,https://www.traderjoes.com/home/products/pdp/creamy-dreamy-hummus-080337,creamy dreamy hummus
"Dips, Sauces & Dressings",Sweet Mustard Dill Sauce,$1.99,/6.34 Oz,https://www.traderjoes.com/home/products/pdp/sweet-mustard-dill-sauce-078680,sweet mustard dill sauce
"Dips, Sauces & Dressings",Caesar Salad Dip,$3.69,/8 Oz,https://www.traderjoes.com/home/products/pdp/caesar-salad-dip-079955,caesar salad dip
"Dips, Sauces & Dressings",Olive Tapenade Hummus,$3.49,/10 Oz,https://www.traderjoes.com/home/products/pdp/olive-tapenade-hummus-079901,olive tapenade hummus
"Dips, Sauces & Dressings",White Queso Dip,$3.99,/10 Oz,https://www.traderjoes.com/home/products/pdp/white-queso-dip-079820,white queso dip
"Dips, Sauces & Dressings",Sweet Chili Sauce,$1.79,/10.1 Fl Oz,https://www.traderjoes.com/home/products/pdp/sweet-chili-sauce-091113,sweet chili sauce
"Dips, Sauces & Dressings","Thick, Bold & Spicy Red Sauce",$3.99,/16 Oz,https://www.traderjoes.com/home/products/pdp/thick-bold-spicy-red-sauce-078789,thick
"Dips, Sauces & Dressings",Enchilada Sauce,$4.49,/24 Oz,https://www.traderjoes.com/home/products/pdp/enchilada-sauce-078961,enchilada sauce
"Dips, Sauces & Dressings",Thai Style Peanut Dressing,$3.99,/12 Fl Oz,https://www.traderjoes.com/home/products/pdp/thai-style-peanut-dressing-080035,thai style peanut dressing
"Dips, Sauces & Dressings",Hoisin Sauce,$1.99,/10.23 Oz,https://www.traderjoes.com/home/products/pdp/hoisin-sauce-078297,hoisin sauce
"Dips, Sauces & Dressings",Chicken Uncured Bacon Ranch Dip,$4.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/chicken-uncured-bacon-ranch-dip-079675,chicken uncured bacon ranch dip
"Dips, Sauces & Dressings",Sweet Potato Habanero Hot Sauce,$2.99,/5 Fl Oz,https://www.traderjoes.com/home/products/pdp/sweet-potato-habanero-hot-sauce-072519,sweet potato habanero hot sauce
"Dips, Sauces & Dressings",Pizza Sauce,$1.99,/14 Oz,https://www.traderjoes.com/home/products/pdp/pizza-sauce-078791,pizza sauce
"Dips, Sauces & Dressings",Ponzu Sauce,$3.99,/12.17 Fl Oz,https://www.traderjoes.com/home/products/pdp/ponzu-sauce-062527,ponzu sauce
"Dips, Sauces & Dressings",Organic Mango Vinaigrette Dressing,$3.99,/12 Fl Oz,https://www.traderjoes.com/home/products/pdp/organic-mango-vinaigrette-dressing-077513,mango vinaigrette dressing
"Dips, Sauces & Dressings",Soy Sauce Reduced Sodium,$3.99,/17.6 Fl Oz,https://www.traderjoes.com/home/products/pdp/soy-sauce-reduced-sodium-026426,soy sauce reduced sodium
"Dips, Sauces & Dressings",Organic 100% Sicilian Lemon Juice,$3.29,/8.45 Fl Oz,https://www.traderjoes.com/home/products/pdp/organic-100-sicilian-lemon-juice-077077,sicilian lemon juice
"Dips, Sauces & Dressings",Cowboy Caviar Salsa,$3.49,/13 Oz,https://www.traderjoes.com/home/products/pdp/cowboy-caviar-salsa-050784,cowboy caviar salsa
"Dips, Sauces & Dressings",Glaze,$2.99,/8.45 Fl Oz,https://www.traderjoes.com/home/products/pdp/glaze-097892,glaze
"Dips, Sauces & Dressings",Reduced Guilt Spinach & Kale Greek Yogurt Dip,$4.49,/16 Oz,https://www.traderjoes.com/home/products/pdp/reduced-guilt-spinach-kale-greek-yogurt-dip-097915,guilt spinach & kale greek yogurt dip
"Dips, Sauces & Dressings",Thai Peanut Satay Sauce,$2.29,/8.1 Oz,https://www.traderjoes.com/home/products/pdp/thai-peanut-satay-sauce-077247,thai peanut satay sauce
"Dips, Sauces & Dressings",Rosatella Pasta Sauce,$3.99,/14.5 Oz,https://www.traderjoes.com/home/products/pdp/rosatella-pasta-sauce-076262,rosatella pasta sauce
"Dips, Sauces & Dressings",Italian Bomba Hot Pepper Sauce,$3.49,/6.7 Oz,https://www.traderjoes.com/home/products/pdp/italian-bomba-hot-pepper-sauce-061934,italian bomba hot pepper sauce
"Dips, Sauces & Dressings",Guacasalsa,$3.99,/10 Oz,https://www.traderjoes.com/home/products/pdp/guacasalsa-075537,guacasalsa
"Dips, Sauces & Dressings",Roasted Garlic Marinara Sauce,$1.99,/24 Oz,https://www.traderjoes.com/home/products/pdp/roasted-garlic-marinara-sauce-045226,garlic marinara sauce
"Dips, Sauces & Dressings",Almond Chipotle Dip,$3.49,/9 Oz,https://www.traderjoes.com/home/products/pdp/almond-chipotle-dip-073711,almond chipotle dip
"Dips, Sauces & Dressings",Crunchy Chili Onion Hummus,$3.99,/10 Oz,https://www.traderjoes.com/home/products/pdp/crunchy-chili-onion-hummus-076277,crunchy chili onion hummus
"Dips, Sauces & Dressings",Organic Marinara Sauce,$3.49,/25 Oz,https://www.traderjoes.com/home/products/pdp/organic-marinara-sauce-009976,marinara sauce
"Dips, Sauces & Dressings",Sriracha Sauce,$3.99,/18.25 Oz,https://www.traderjoes.com/home/products/pdp/sriracha-sauce-050828,sriracha sauce
"Dips, Sauces & Dressings",Soyaki,$3.99,/21 Oz,https://www.traderjoes.com/home/products/pdp/soyaki-078555,soyaki
"Dips, Sauces & Dressings",Chunky Garlic & Jalapeño Hot Sauce,$3.99,/10 Fl Oz,https://www.traderjoes.com/home/products/pdp/chunky-garlic-jalapeno-hot-sauce-074550,chunky garlic & jalapeño hot sauce
"Dips, Sauces & Dressings",Roasted Red Pepper Hummus,$3.49,/10 Oz,https://www.traderjoes.com/home/products/pdp/roasted-red-pepper-hummus-076472,red pepper hummus
"Dips, Sauces & Dressings",Thai Sweet Ginger Sauce,$2.49,/10.1 Fl Oz,https://www.traderjoes.com/home/products/pdp/thai-sweet-ginger-sauce-068663,thai sweet ginger sauce
"Dips, Sauces & Dressings",Tomato Basil Marinara Sauce,$1.99,/24 Oz,https://www.traderjoes.com/home/products/pdp/tomato-basil-marinara-sauce-045029,tomato basil marinara sauce
"Dips, Sauces & Dressings",Buttermilk Ranch Dressing,$3.99,/11 Fl Oz,https://www.traderjoes.com/home/products/pdp/buttermilk-ranch-dressing-074462,buttermilk ranch dressing
"Dips, Sauces & Dressings",Pico de Gallo Salsa Mild,$2.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/pico-de-gallo-salsa-mild-093920,pico gallo salsa mild
"Dips, Sauces & Dressings",Roasted Garlic Hummus,$2.49,/8 Oz,https://www.traderjoes.com/home/products/pdp/roasted-garlic-hummus-029911,garlic hummus
"Dips, Sauces & Dressings",Aioli Garlic Mustard Sauce,$2.79,/9 Oz,https://www.traderjoes.com/home/products/pdp/aioli-garlic-mustard-sauce-027677,aioli garlic mustard sauce
"Dips, Sauces & Dressings",Organic Mayonnaise,$3.79,/16 Fl Oz,https://www.traderjoes.com/home/products/pdp/organic-mayonnaise-060932,mayonnaise
"Dips, Sauces & Dressings",Garlic Spread Dip,$3.69,/8 Oz,https://www.traderjoes.com/home/products/pdp/garlic-spread-dip-054173,garlic spread dip
"Dips, Sauces & Dressings",Organic Roasted Red Pepper and Almond Pesto Sauce,$3.99,/9.87 Oz,https://www.traderjoes.com/home/products/pdp/organic-roasted-red-pepper-and-almond-pesto-sauce-074211,red pepper and almond pesto sauce
"Dips, Sauces & Dressings",Habanero Hot Sauce,$2.99,/4.4 Fl Oz,https://www.traderjoes.com/home/products/pdp/habanero-hot-sauce-096159,habanero hot sauce
"Dips, Sauces & Dressings",Gochujang Paste,$1.99,/7.05 Oz,https://www.traderjoes.com/home/products/pdp/gochujang-paste-073246,gochujang paste
"Dips, Sauces & Dressings",General Tsao Stir Fry Sauce,$3.49,/12.35 Oz,https://www.traderjoes.com/home/products/pdp/general-tsao-stir-fry-sauce-057473,general tsao stir fry sauce
"Dips, Sauces & Dressings",Corn and Chile Tomato-less Salsa,$3.49,/13.75 Oz,https://www.traderjoes.com/home/products/pdp/corn-and-chile-tomato-less-salsa-079614,corn and chile tomato-less salsa
"Dips, Sauces & Dressings",Homestyle Salsa Especial Mild,$2.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/homestyle-salsa-especial-mild-051476,homestyle salsa especial mild
"Dips, Sauces & Dressings",Eggplant Garlic Spread,$3.29,/12 Oz,https://www.traderjoes.com/home/products/pdp/eggplant-garlic-spread-075192,eggplant garlic spread
"Dips, Sauces & Dressings",Thai Style Yellow Curry Sauce,$3.49,/11 Oz,https://www.traderjoes.com/home/products/pdp/thai-style-yellow-curry-sauce-078557,thai style yellow curry sauce
"Dips, Sauces & Dressings","Vegan Kale, Cashew & Basil Pesto",$3.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/vegan-kale-cashew-basil-pesto-059821,vegan kale
"Dips, Sauces & Dressings",Dill Pickle Mustard,$1.99,/9 Oz,https://www.traderjoes.com/home/products/pdp/dill-pickle-mustard-071345,dill pickle mustard
"Dips, Sauces & Dressings",Chimichurri Sauce,$3.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/chimichurri-sauce-073649,chimichurri sauce
"Dips, Sauces & Dressings",Jalapeño Sauce,$3.49,/10 Oz,https://www.traderjoes.com/home/products/pdp/jalapeno-sauce-060216,jalapeño sauce
"Dips, Sauces & Dressings",Thai Style Red Curry Sauce,$3.49,/11 Oz,https://www.traderjoes.com/home/products/pdp/thai-style-red-curry-sauce-057474,thai style red curry sauce
"Dips, Sauces & Dressings",Vegan Creamy Dill Dressing,$3.99,/11 Fl Oz,https://www.traderjoes.com/home/products/pdp/vegan-creamy-dill-dressing-072757,vegan creamy dill dressing
"Dips, Sauces & Dressings",Organic Chunky Homestyle Guacamole,$4.49,/10 Oz,https://www.traderjoes.com/home/products/pdp/organic-chunky-homestyle-guacamole-071498,chunky homestyle guacamole
"Dips, Sauces & Dressings",Organic Hummus,$2.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/organic-hummus-059248,hummus
"Dips, Sauces & Dressings",Green Goddess Salad Dressing,$3.99,/11 Fl Oz,https://www.traderjoes.com/home/products/pdp/green-goddess-salad-dressing-059991,green goddess salad dressing
"Dips, Sauces & Dressings",Crunchy Chili Onion,$4.49,/6 Oz,https://www.traderjoes.com/home/products/pdp/crunchy-chili-onion-062480,crunchy chili onion
"Dips, Sauces & Dressings",Peri Peri Sauce,$3.49,/6.76 Fl Oz,https://www.traderjoes.com/home/products/pdp/peri-peri-sauce-070096,peri peri sauce
"Dips, Sauces & Dressings",Whole Grain Dijon Mustard,$1.99,/12.3 Oz,https://www.traderjoes.com/home/products/pdp/whole-grain-dijon-mustard-099343,whole grain dijon mustard
"Dips, Sauces & Dressings",Dijon Mustard,$1.99,/13 Oz,https://www.traderjoes.com/home/products/pdp/dijon-mustard-021888,dijon mustard
"Dips, Sauces & Dressings",Cacio E Pepe Pasta Sauce,$3.79,/14.5 Oz,https://www.traderjoes.com/home/products/pdp/cacio-e-pepe-pasta-sauce-070650,cacio e pepe pasta sauce
"Dips, Sauces & Dressings",Organic Ketchup,$2.49,/24 Oz,https://www.traderjoes.com/home/products/pdp/organic-ketchup-055860,ketchup
"Dips, Sauces & Dressings",Organic Yellow Mustard,$1.79,/9 Oz,https://www.traderjoes.com/home/products/pdp/organic-yellow-mustard-050237,yellow mustard
"Dips, Sauces & Dressings",Pimento Cheese Dip,$3.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/pimento-cheese-dip-071595,pimento cheese dip
"Dips, Sauces & Dressings",Everything And the Elote Greek Style Yogurt Dip,$3.79,/8 Oz,https://www.traderjoes.com/home/products/pdp/everything-and-the-elote-greek-style-yogurt-dip-070506,everything elote greek style yogurt dip
"Dips, Sauces & Dressings",Salsa Autentica,$2.29,/12 Oz,https://www.traderjoes.com/home/products/pdp/salsa-autentica-001535,salsa autentica
"Dips, Sauces & Dressings",Vegan Tzatziki Dip,$4.29,/8 Oz,https://www.traderjoes.com/home/products/pdp/vegan-tzatziki-dip-070634,vegan tzatziki dip
"Dips, Sauces & Dressings",Pepita Salsa,$3.49,/12 Oz,https://www.traderjoes.com/home/products/pdp/pepita-salsa-062048,pepita salsa
"Dips, Sauces & Dressings",Magnifisauce!,$3.49,/9.5 Oz,https://www.traderjoes.com/home/products/pdp/magnifisauce-069916,magnifisauce !
"Dips, Sauces & Dressings",Buffalo Chicken Dip,$4.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/buffalo-chicken-dip-065624,buffalo chicken dip
"Dips, Sauces & Dressings",Organic Thick & Chunky Salsa,$3.29,/16 Oz,https://www.traderjoes.com/home/products/pdp/organic-thick-chunky-salsa-062789,thick & chunky salsa
"Dips, Sauces & Dressings",Zhoug Sauce,$3.49,/8 Oz,https://www.traderjoes.com/home/products/pdp/zhoug-sauce-059192,zhoug sauce
"Dips, Sauces & Dressings",Extra Hot Habanero Ghost Pepper Salsa,$3.49,/12 Oz,https://www.traderjoes.com/home/products/pdp/extra-hot-habanero-ghost-pepper-salsa-059417,extra hot habanero ghost pepper salsa
