ingredient_id,ingredient_name
2817,"1/2 cups TJ's Organic Foursome Vegetable Medley, thawed"
2818,container TJ's Condensed Cream of Portabella Mushroom Soup (seasonal)
2819,1/4 cup TJ's Organic Turkey Bone Broth (seasonal) OR TJ's Organic Free Range Chicken Broth
2820,chopped leftover cooked TJ's Turkey
2821,chopped TJ's Fresh Thyme
2822,chopped TJ's Fresh Rosemary
2823,(8 waffles) TJ's Frozen Toaster Waffles
2824,"TJ's Blueberries, fresh or frozen"
2825,TJ's Mini Pearl Grape Tomatoes
2826,"TJ's Organic Basil, cut into strips"
2827,TJ's Ciliegine Mozzarella
2828,bottle TJ's Balsamic Vinaigrette
2829,"TJ's ground Black Pepper, or to taste"
